CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas;CNPJ_Valido;RegistroANS;Modalidade;UF
80653975000158;UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;266090.00;True;340251;Cooperativa Médica;SC
80871551000160;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;1T;2025;11753653.00;True;370681;Cooperativa Médica;PR
80871551000160;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;2T;2025;5162005.00;True;370681;Cooperativa Médica;PR
80871551000160;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;3T;2025;10004780.00;True;370681;Cooperativa Médica;PR
81064511000179;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;391340.00;True;358096;Cooperativa Médica;PR
81064511000179;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;795289.00;True;358096;Cooperativa Médica;PR
81064511000179;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;4540041.00;True;358096;Cooperativa Médica;PR
81076069000109;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;1T;2025;136925.00;True;320862;Cooperativa Médica;PR
81076069000109;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;2T;2025;2008510.00;True;320862;Cooperativa Médica;PR
81076069000109;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;3T;2025;992634.00;True;320862;Cooperativa Médica;PR
81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;1T;2025;1747368.00;True;370070;Cooperativa Médica;PR
81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;2T;2025;64691716.00;True;370070;Cooperativa Médica;PR
81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;3T;2025;15775851.00;True;370070;Cooperativa Médica;PR
81710543000102;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;1T;2025;3042973.00;True;336858;Cooperativa Médica;PR
81710543000102;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;2T;2025;9751773.00;True;336858;Cooperativa Médica;PR
81710543000102;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;3T;2025;8950482.00;True;336858;Cooperativa Médica;PR
81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;1T;2025;4082320.00;True;365777;Cooperativa Médica;PR
81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;2T;2025;1306869.00;True;365777;Cooperativa Médica;PR
81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;3T;2025;3430708.00;True;365777;Cooperativa Médica;PR
81715716000177;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;1T;2025;874481.00;True;306100;Cooperativa Médica;PR
81715716000177;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;2T;2025;103364.00;True;306100;Cooperativa Médica;PR
81715716000177;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;3T;2025;5272218.00;True;306100;Cooperativa Médica;PR
81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO ;1T;2025;737268.00;True;354627;Cooperativa Médica;PR
81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO ;2T;2025;628820.00;True;354627;Cooperativa Médica;PR
81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO ;3T;2025;368270.00;True;354627;Cooperativa Médica;PR
82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;1T;2025;4030.00;True;350770;Cooperativa odontológica;PR
82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;2T;2025;6030.00;True;350770;Cooperativa odontológica;PR
82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;3T;2025;139686.00;True;350770;Cooperativa odontológica;PR
82353079000107;PARANA ASSISTENCIA MEDICA LTDA;1T;2025;12276.00;True;315265;Medicina de Grupo;PR
82353079000107;PARANA ASSISTENCIA MEDICA LTDA;2T;2025;839057.00;True;315265;Medicina de Grupo;PR
82353079000107;PARANA ASSISTENCIA MEDICA LTDA;3T;2025;50030356.00;True;315265;Medicina de Grupo;PR
82602327000106;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;1T;2025;7437352.00;True;321273;Cooperativa Médica;SC
82602327000106;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;386864110.00;True;321273;Cooperativa Médica;SC
82602327000106;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;5961039.00;True;321273;Cooperativa Médica;SC
82624776000147;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;1T;2025;26235.00;True;334561;Cooperativa Médica;SC
82624776000147;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;2T;2025;1533430.00;True;334561;Cooperativa Médica;SC
82624776000147;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;3T;2025;695110.00;True;334561;Cooperativa Médica;SC
82956996000178;FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS;1T;2025;744161.00;True;315044;Autogestão;SC
82956996000178;FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS;2T;2025;3467460.00;True;315044;Autogestão;SC
82956996000178;FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS;3T;2025;45235250.00;True;315044;Autogestão;SC
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1T;2025;1290436.00;True;329339;Cooperativa Médica;SC
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;2T;2025;1335188.00;True;329339;Cooperativa Médica;SC
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;3T;2025;42755982.00;True;329339;Cooperativa Médica;SC
83367342000171;ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE;1T;2025;114229.00;True;406554;Filantropia;PA
83367342000171;ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE;2T;2025;63959987.00;True;406554;Filantropia;PA
83367342000171;ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE;3T;2025;7322464.00;True;406554;Filantropia;PA
83506030000100;BENEFICENCIA CAMILIANA DO SUL;1T;2025;14392739.00;True;318299;Filantropia;SP
83506030000100;BENEFICENCIA CAMILIANA DO SUL;2T;2025;41935699.00;True;318299;Filantropia;SP
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1T;2025;17928.00;True;327557;Autogestão;SC
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;2T;2025;51147.00;True;327557;Autogestão;SC
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;3T;2025;101162.00;True;327557;Autogestão;SC
84112481000117;FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA;3T;2025;17901552.00;True;313971;Cooperativa Médica;AM
84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;2293053.00;True;337871;Cooperativa Médica;AC
84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;12426754.00;True;337871;Cooperativa Médica;AC
84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;23213899.00;True;337871;Cooperativa Médica;AC
84537141000138;SAMEL PLANO DE SAÚDE LTDA;1T;2025;12500.00;True;367095;Medicina de Grupo;AM
84537141000138;SAMEL PLANO DE SAÚDE LTDA;2T;2025;367158.00;True;367095;Medicina de Grupo;AM
84537141000138;SAMEL PLANO DE SAÚDE LTDA;3T;2025;14719516.00;True;367095;Medicina de Grupo;AM
85177194000158;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;1T;2025;7469221.00;True;317012;Cooperativa Médica;SC
85177194000158;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;2T;2025;1685029.00;True;317012;Cooperativa Médica;SC
85177194000158;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;3T;2025;1910631.00;True;317012;Cooperativa Médica;SC
85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;1T;2025;5278124.00;True;364860;Cooperativa Médica;SC
85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;2T;2025;3968038.00;True;364860;Cooperativa Médica;SC
85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;3T;2025;5124496.00;True;364860;Cooperativa Médica;SC
85246916000189;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;1T;2025;842710.00;True;318213;Cooperativa Médica;SC
85246916000189;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;2T;2025;1179491.00;True;318213;Cooperativa Médica;SC
85246916000189;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;3T;2025;3586186.00;True;318213;Cooperativa Médica;SC
85283299000191;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;1T;2025;1478670.00;True;354295;Cooperativa Médica;SC
85283299000191;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;2T;2025;1071705.00;True;354295;Cooperativa Médica;SC
85283299000191;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;3T;2025;1996883.00;True;354295;Cooperativa Médica;SC
85377174000120;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;1T;2025;22582343.00;True;303356;Cooperativa Médica;SC
85377174000120;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;2T;2025;104097218.00;True;303356;Cooperativa Médica;SC
85377174000120;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;193847458.00;True;303356;Cooperativa Médica;SC
86483542000188;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;85580.00;True;337561;Cooperativa Médica;MG
86483542000188;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;45509.00;True;337561;Cooperativa Médica;MG
86483542000188;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;469655.00;True;337561;Cooperativa Médica;MG
86584901000193;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;1T;2025;3694078.00;True;354678;Cooperativa Médica;MG
86584901000193;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;2T;2025;29485.00;True;354678;Cooperativa Médica;MG
86584901000193;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;3T;2025;10500.00;True;354678;Cooperativa Médica;MG
87096616000196;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;1T;2025;19288398.00;True;352501;Cooperativa Médica;RS
87096616000196;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;2T;2025;10047780.00;True;352501;Cooperativa Médica;RS
87096616000196;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;3T;2025;86072719.00;True;352501;Cooperativa Médica;RS
87158507000156;COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.;1T;2025;1674142.00;True;367087;Cooperativa Médica;RS
87158507000156;COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.;2T;2025;325941.00;True;367087;Cooperativa Médica;RS
87158507000156;COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.;3T;2025;13010979.00;True;367087;Cooperativa Médica;RS
87300448000109;UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.;1T;2025;142623139.00;True;306398;Cooperativa Médica;RS
87300448000109;UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.;2T;2025;1510407.00;True;306398;Cooperativa Médica;RS
87300448000109;UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.;3T;2025;56272067.00;True;306398;Cooperativa Médica;RS
87306361000149;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;29839.00;True;313211;Cooperativa Médica;RS
87306361000149;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;8978633.00;True;313211;Cooperativa Médica;RS
87306361000149;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;2831574.00;True;313211;Cooperativa Médica;RS
87497368000195;UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;1T;2025;3824755.00;True;319708;Cooperativa Médica;RS
87497368000195;UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;2T;2025;316110.00;True;319708;Cooperativa Médica;RS
87497368000195;UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;3T;2025;918850.00;True;319708;Cooperativa Médica;RS
87547444000120;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;1T;2025;2103599.00;True;342556;Filantropia;RS
87547444000120;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;2T;2025;277456.00;True;342556;Filantropia;RS
87547444000120;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;3T;2025;215864.00;True;342556;Filantropia;RS
87607149000111;UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;274389.00;True;319384;Cooperativa Médica;RS
87607149000111;UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;3304876.00;True;319384;Cooperativa Médica;RS
87607149000111;UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;2265299.00;True;319384;Cooperativa Médica;RS
87638334000173;UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;1T;2025;1842639.00;True;357022;Cooperativa Médica;RS
87638334000173;UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;2T;2025;2406915.00;True;357022;Cooperativa Médica;RS
87638334000173;UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;3T;2025;64033149.00;True;357022;Cooperativa Médica;RS
87647756000105;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;8542348.00;True;357260;Cooperativa Médica;RS
87647756000105;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;837548.00;True;357260;Cooperativa Médica;RS
87647756000105;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;20537475.00;True;357260;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;996708.00;True;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;224725.00;True;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;5195279.00;True;352179;Cooperativa Médica;RS
87701249000102;UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;1833276.00;True;311618;Cooperativa Médica;RS
87701249000102;UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;86981278.00;True;311618;Cooperativa Médica;RS
87701249000102;UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;5566643.00;True;311618;Cooperativa Médica;RS
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;1T;2025;2258221.00;True;325571;Cooperativa Médica;RS
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;2T;2025;22942679.00;True;325571;Cooperativa Médica;RS
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;3T;2025;503568.00;True;325571;Cooperativa Médica;RS
88258884000120;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;1T;2025;3106706.00;True;356417;Cooperativa Médica;RS
88258884000120;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;2T;2025;2908292.00;True;356417;Cooperativa Médica;RS
88258884000120;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;3T;2025;6098242.00;True;356417;Cooperativa Médica;RS
88645403000139;CIRCULO OPERARIO CAXIENSE;1T;2025;626687.00;True;310247;Medicina de Grupo;RS
88645403000139;CIRCULO OPERARIO CAXIENSE;2T;2025;2368502.00;True;310247;Medicina de Grupo;RS
88645403000139;CIRCULO OPERARIO CAXIENSE;3T;2025;10070217.00;True;310247;Medicina de Grupo;RS
88732318000108;UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.;1T;2025;48430.00;True;343684;Cooperativa Médica;RS
88732318000108;UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.;2T;2025;10821185.00;True;343684;Cooperativa Médica;RS
88732318000108;UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.;3T;2025;3977223.00;True;343684;Cooperativa Médica;RS
88938089000182;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;3T;2025;20090634.00;True;366439;Cooperativa odontológica;RS
89100135000132;UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.;1T;2025;234623.00;True;362832;Cooperativa Médica;RS
89100135000132;UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.;3T;2025;509205.00;True;362832;Cooperativa Médica;RS
89640452000141;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;1473840.00;True;350648;Cooperativa Médica;RS
89640452000141;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;238410.00;True;350648;Cooperativa Médica;RS
89640452000141;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;7522518.00;True;350648;Cooperativa Médica;RS
89761670000134;ASSOCIAÇAO UNISAUDE MARAU;1T;2025;224951.00;True;333867;Medicina de Grupo;RS
89761670000134;ASSOCIAÇAO UNISAUDE MARAU;2T;2025;439517.00;True;333867;Medicina de Grupo;RS
89761670000134;ASSOCIAÇAO UNISAUDE MARAU;3T;2025;486420.00;True;333867;Medicina de Grupo;RS
89870547000151;UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;65038.00;True;311375;Cooperativa Médica;RS
89870547000151;UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;62002862.00;True;311375;Cooperativa Médica;RS
89870547000151;UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;1416391.00;True;311375;Cooperativa Médica;RS
90619818000180;HOSPITAL DE PRONTOCLINICA LTDA.;1T;2025;8241676.00;True;341941;Medicina de Grupo;RS
90619818000180;HOSPITAL DE PRONTOCLINICA LTDA.;2T;2025;3961700.00;True;341941;Medicina de Grupo;RS
90619818000180;HOSPITAL DE PRONTOCLINICA LTDA.;3T;2025;6058533.00;True;341941;Medicina de Grupo;RS
90747908000156;SULMED - ASSISTÊNCIA MÉDICA LTDA;1T;2025;696807.00;True;338346;Medicina de Grupo;RS
90747908000156;SULMED - ASSISTÊNCIA MÉDICA LTDA;2T;2025;116599.00;True;338346;Medicina de Grupo;RS
90747908000156;SULMED - ASSISTÊNCIA MÉDICA LTDA;3T;2025;108248.00;True;338346;Medicina de Grupo;RS
92030543000170;HOSPITAL DE CLÍNICAS DE PASSO FUNDO;1T;2025;136465.00;True;424391;Filantropia;RS
92128610000193;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;4541.00;True;335541;Cooperativa Médica;RS
92128610000193;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;1005004.00;True;335541;Cooperativa Médica;RS
92128610000193;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;547152.00;True;335541;Cooperativa Médica;RS
92219070000153;SOCIEDADE PORTUGUESA DE BENEFICÊNCIA;1T;2025;155880.00;True;413372;Filantropia;RS
92219070000153;SOCIEDADE PORTUGUESA DE BENEFICÊNCIA;2T;2025;421958.00;True;413372;Filantropia;RS
92219070000153;SOCIEDADE PORTUGUESA DE BENEFICÊNCIA;3T;2025;311394.00;True;413372;Filantropia;RS
92240605000178;ON MED ASSISTÊNCIA MÉDICA LTDA;1T;2025;111672.00;True;304212;Medicina de Grupo;RS
92240605000178;ON MED ASSISTÊNCIA MÉDICA LTDA;2T;2025;135500.00;True;304212;Medicina de Grupo;RS
92240605000178;ON MED ASSISTÊNCIA MÉDICA LTDA;3T;2025;101082.00;True;304212;Medicina de Grupo;RS
92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;1298770.00;True;328375;Cooperativa Médica;RS
92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;587175.00;True;328375;Cooperativa Médica;RS
92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;881175.00;True;328375;Cooperativa Médica;RS
92693118000160;BRADESCO SAÚDE S.A.;1T;2025;227884107.00;True;005711;Seguradora Especializada em Saúde;RJ
92693118000160;BRADESCO SAÚDE S.A.;2T;2025;27675292.00;True;005711;Seguradora Especializada em Saúde;RJ
92693118000160;BRADESCO SAÚDE S.A.;3T;2025;24141681589.00;True;005711;Seguradora Especializada em Saúde;RJ
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;1T;2025;241563.00;True;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;2T;2025;104700935.00;True;417599;Filantropia;RS
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;3T;2025;3167604.00;True;417599;Filantropia;RS
92827666000136;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;1T;2025;176152.00;True;419427;Autogestão;RS
92827666000136;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;2T;2025;272157.00;True;419427;Autogestão;RS
92827666000136;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;3T;2025;54573786.00;True;419427;Autogestão;RS
92911056000116;ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC;1T;2025;62100.00;True;382639;Autogestão;RS
92911056000116;ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC;2T;2025;171120.00;True;382639;Autogestão;RS
92911056000116;ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC;3T;2025;42100.00;True;382639;Autogestão;RS
93507895000136;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;1T;2025;17325.00;True;316903;Medicina de Grupo;RS
93507895000136;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;2T;2025;27950.00;True;316903;Medicina de Grupo;RS
93507895000136;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;3T;2025;10350.00;True;316903;Medicina de Grupo;RS
95642179000197;HUMANA SAÚDE LTDA.;1T;2025;408782.00;True;348180;Medicina de Grupo;PR
95642179000197;HUMANA SAÚDE LTDA.;2T;2025;9572913.00;True;348180;Medicina de Grupo;PR
95642179000197;HUMANA SAÚDE LTDA.;3T;2025;140048937.00;True;348180;Medicina de Grupo;PR
96182068000108;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;1T;2025;448776.00;True;354619;Cooperativa Médica;SP
96182068000108;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;2T;2025;331255.00;True;354619;Cooperativa Médica;SP
96182068000108;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;3T;2025;1045996.00;True;354619;Cooperativa Médica;SP
96396395000162;UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO;1T;2025;45265.00;True;361593;Cooperativa odontológica;SP
96396395000162;UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO;2T;2025;39285.00;True;361593;Cooperativa odontológica;SP
96396395000162;UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO;3T;2025;167095.00;True;361593;Cooperativa odontológica;SP
96509690000188;SÃO LUCAS SAÚDE S/A;1T;2025;752300.00;True;344362;Medicina de Grupo;SP
